Flat profile:

Each sample counts as 0.01 seconds.
  %   cumulative   self              self     total           
 time   seconds   seconds    calls   s/call   s/call  name    
 were internal to the cycle, and the calls entry for each member shows,
 for that member, how many times it was called from other members of
 the cycle.

Copyright (C) 2012-2018 Free Software Foundation, Inc.

Copying and distribution of this file, with or without modification,
are permitted in any medium without royalty provided the copyright
notice and this notice are preserved.

Index by function name

 [409] _GLOBAL__sub_I_stbi_failure_reason (main.cpp) [262] std::allocator<std::vector<int, std::allocator<int> > >::allocator(std::allocator<std::vector<int, std::allocator<int> > > const&) [7] std::vector<int, std::allocator<int> >::~vector()
 [410] load_image(std::vector<unsigned char, std::allocator<unsigned char> >&, std::__cxx11::basic_string<char, std::char_traits<char>, std::allocator<char> > const&, int&, int&) [332] std::allocator<std::vector<int, std::allocator<int> > >::allocator() [19] std::vector<int, std::allocator<int> >::operator=(std::vector<int, std::allocator<int> >&&)
   [5] tag_pixels(int, int, std::vector<std::vector<int, std::allocator<int> >, std::allocator<std::vector<int, std::allocator<int> > > >, std::vector<int, std::allocator<int> >, std::vector<int, std::allocator<int> >) [258] std::allocator<std::vector<int, std::allocator<int> > >::~allocator() [234] std::vector<int, std::allocator<int> >::operator=(std::vector<int, std::allocator<int> > const&)
   [2] find_distance(int, int, std::vector<std::vector<int, std::allocator<int> >, std::allocator<std::vector<int, std::allocator<int> > > >, std::vector<int, std::allocator<int> >, std::vector<int, std::allocator<int> >) [201] std::allocator<double>::allocator(std::allocator<double> const&) [3] std::vector<int, std::allocator<int> >::operator[](unsigned long)
  [21] select_random(std::vector<int, std::allocator<int> >, int, int) [202] std::allocator<double>::allocator() [317] void std::vector<unsigned int, std::allocator<unsigned int> >::emplace_back<unsigned int>(unsigned int&&)
  [13] modify_and_print(int, int, std::vector<std::vector<int, std::allocator<int> >, std::allocator<std::vector<int, std::allocator<int> > > >, std::vector<unsigned char, std::allocator<unsigned char> >, std::vector<int, std::allocator<int> >) [169] std::allocator<double>::~allocator() [372] void std::vector<unsigned int, std::allocator<unsigned int> >::_M_realloc_insert<unsigned int>(__gnu_cxx::__normal_iterator<unsigned int*, std::vector<unsigned int, std::allocator<unsigned int> > >, unsigned int&&)
 [411] __static_initialization_and_destruction_0(int, int) (main.cpp) [341] std::allocator<unsigned char>::allocator(std::allocator<unsigned char> const&) [373] std::vector<unsigned int, std::allocator<unsigned int> >::end()
 [240] stbi__get8(stbi__context*) (stb_image.h) [399] std::allocator<unsigned char>::allocator() [374] std::vector<unsigned int, std::allocator<unsigned int> >::begin()
 [412] stbi__getn(stbi__context*, unsigned char*, int) (stb_image.h) [330] std::allocator<unsigned char>::~allocator() [318] std::vector<unsigned int, std::allocator<unsigned int> >::push_back(unsigned int&&)
 [101] stbi__zeof(stbi__zbuf*) (stb_image.h) [112] std::allocator<int>::allocator(std::allocator<int> const&) [471] std::vector<unsigned int, std::allocator<unsigned int> >::vector()
 [413] stbi__fopen(char const*, char const*) (stb_image.h) [145] std::allocator<int>::allocator() [472] std::vector<unsigned int, std::allocator<unsigned int> >::~vector()
 [103] stbi__zget8(stbi__zbuf*) (stb_image.h) [110] std::allocator<int>::~allocator() [344] bool std::__equal<false>::equal<std::vector<int, std::allocator<int> > const*, std::vector<int, std::allocator<int> > const*>(std::vector<int, std::allocator<int> > const*, std::vector<int, std::allocator<int> > const*, std::vector<int, std::allocator<int> > const*)
 [414] stbi__do_png(stbi__png*, int*, int*, int*, int, stbi__result_info*) (stb_image.h) [442] std::allocator<unsigned int>::allocator() [246] bool std::__equal<true>::equal<int>(int const*, int const*, int const*)
 [385] stbi__malloc(unsigned long) (stb_image.h) [443] std::allocator<unsigned int>::~allocator() [319] std::__detail::_Mod<unsigned int, 0u, 1u, 0u, true, false>::__calc(unsigned int)
 [415] stbi__rewind(stbi__context*) (stb_image.h) [359] std::vector<int, std::allocator<int> >* std::__copy_move<false, false, std::random_access_iterator_tag>::__copy_m<std::vector<int, std::allocator<int> > const*, std::vector<int, std::allocator<int> >*>(std::vector<int, std::allocator<int> > const*, std::vector<int, std::allocator<int> > const*, std::vector<int, std::allocator<int> >*) [241] std::__detail::_Mod<unsigned long, 4294967296ul, 1ul, 0ul, true, true>::__calc(unsigned long)
 [386] stbiw__crc32(unsigned char*, int) (stb_image_write.h) [203] double* std::__copy_move<false, true, std::random_access_iterator_tag>::__copy_m<double>(double const*, double const*, double*) [243] std::__detail::_Mod<unsigned long, 624ul, 1ul, 0ul, true, true>::__calc(unsigned long)
 [416] stbiw__fopen(char const*, char const*) (stb_image_write.h) [400] unsigned char* std::__copy_move<false, true, std::random_access_iterator_tag>::__copy_m<unsigned char>(unsigned char const*, unsigned char const*, unsigned char*) [320] unsigned int std::__detail::__mod<unsigned int, 0u, 1u, 0u>(unsigned int)
  [99] stbiw__paeth(int, int, int) (stb_image_write.h) [128] int* std::__copy_move<false, true, std::random_access_iterator_tag>::__copy_m<int>(int const*, int const*, int*) [242] unsigned long std::__detail::__mod<unsigned long, 4294967296ul, 1ul, 0ul>(unsigned long)
 [387] stbiw__wpcrc(unsigned char**, int) (stb_image_write.h) [311] unsigned int* std::__copy_move<true, true, std::random_access_iterator_tag>::__copy_m<unsigned int>(unsigned int const*, unsigned int const*, unsigned int*) [244] unsigned long std::__detail::__mod<unsigned long, 624ul, 1ul, 0ul>(unsigned long)
  [25] stbiw__zhash(unsigned char*) (stb_image_write.h) [360] void std::_Destroy_aux<false>::__destroy<__gnu_cxx::__normal_iterator<std::vector<int, std::allocator<int> >*, std::vector<std::vector<int, std::allocator<int> >, std::allocator<std::vector<int, std::allocator<int> > > > > >(__gnu_cxx::__normal_iterator<std::vector<int, std::allocator<int> >*, std::vector<std::vector<int, std::allocator<int> >, std::allocator<std::vector<int, std::allocator<int> > > > >, __gnu_cxx::__normal_iterator<std::vector<int, std::allocator<int> >*, std::vector<std::vector<int, std::allocator<int> >, std::allocator<std::vector<int, std::allocator<int> > > > >) [473] std::seed_seq::seed_seq<unsigned int>(std::initializer_list<unsigned int>)
 [417] stbi__do_zlib(stbi__zbuf*, char*, int, int, int) (stb_image.h) [9] void std::_Destroy_aux<false>::__destroy<std::vector<int, std::allocator<int> >*>(std::vector<int, std::allocator<int> >*, std::vector<int, std::allocator<int> >*) [474] std::seed_seq::~seed_seq()
 [260] stbi__get16be(stbi__context*) (stb_image.h) [231] void std::_Destroy_aux<true>::__destroy<__gnu_cxx::__normal_iterator<int*, std::vector<int, std::allocator<int> > > >(__gnu_cxx::__normal_iterator<int*, std::vector<int, std::allocator<int> > >, __gnu_cxx::__normal_iterator<int*, std::vector<int, std::allocator<int> > >) [186] void std::_Construct<std::vector<int, std::allocator<int> >>(std::vector<int, std::allocator<int> >*)
 [290] stbi__get32be(stbi__context*) (stb_image.h) [204] void std::_Destroy_aux<true>::__destroy<double*>(double*, double*) [165] void std::_Construct<std::vector<int, std::allocator<int> >, std::vector<int, std::allocator<int> > const&>(std::vector<int, std::allocator<int> >*, std::vector<int, std::allocator<int> > const&)
 [418] stbi__png_load(stbi__context*, int*, int*, int*, int, stbi__result_info*) (stb_image.h) [361] void std::_Destroy_aux<true>::__destroy<unsigned char*>(unsigned char*, unsigned char*) [217] std::iterator_traits<double const*>::difference_type std::__distance<double const*>(double const*, double const*, std::random_access_iterator_tag)
 [419] stbi__png_test(stbi__context*) (stb_image.h) [119] void std::_Destroy_aux<true>::__destroy<int*>(int*, int*) [187] std::iterator_traits<int const*>::difference_type std::__distance<int const*>(int const*, int const*, std::random_access_iterator_tag)
 [106] stbi__zreceive(stbi__zbuf*, int) (stb_image.h) [342] void std::_Destroy_aux<true>::__destroy<unsigned int*>(unsigned int*, unsigned int*) [475] std::iterator_traits<unsigned char*>::difference_type std::__distance<unsigned char*>(unsigned char*, unsigned char*, std::random_access_iterator_tag)
 [105] stbiw__sbgrowf(void**, int, int) (stb_image_write.h) [274] std::_Vector_base<std::vector<int, std::allocator<int> >, std::allocator<std::vector<int, std::allocator<int> > > >::_M_allocate(unsigned long) [27] __gnu_cxx::__enable_if<std::__is_scalar<int>::__value, int*>::__type std::__fill_n_a<int*, unsigned long, int>(int*, unsigned long, int const&)
 [104] stbi__fill_bits(stbi__zbuf*) (stb_image.h) [275] std::_Vector_base<std::vector<int, std::allocator<int> >, std::allocator<std::vector<int, std::allocator<int> > > >::_Vector_impl::_Vector_impl(std::allocator<std::vector<int, std::allocator<int> > > const&) [114] std::vector<int, std::allocator<int> >* std::__addressof<std::vector<int, std::allocator<int> > >(std::vector<int, std::allocator<int> >&)
 [420] stbi__load_main(stbi__context*, int*, int*, int*, int, stbi__result_info*, int) (stb_image.h) [276] std::_Vector_base<std::vector<int, std::allocator<int> >, std::allocator<std::vector<int, std::allocator<int> > > >::_Vector_impl::~_Vector_impl() [345] bool std::__equal_aux<std::vector<int, std::allocator<int> > const*, std::vector<int, std::allocator<int> > const*>(std::vector<int, std::allocator<int> > const*, std::vector<int, std::allocator<int> > const*, std::vector<int, std::allocator<int> > const*)
